Cc5n[nH]c6ccc(c3cc(OC[C@@H](N)Cc1c[nH]c2ccncc12)cnc3c4ccoc4)cc56,akt1,0
NCC(c1ccccc1)c3cncc(/C=C/c2ccncc2)c3,akt1,0
Cc4n[nH]c5cnc(c3cncc(OC[C@@H](N)Cc1cccc2OC(F)(F)Oc12)c3)cc45,akt1,0
N[C@H](COc2cncc(/C=C/c1ccncc1)c2)Cc3c[nH]c4ccccc34,akt1,0
Cc4n[nH]c5ccc(c3cncc(OC[C@@H](N)Cc1cccc2OC(F)(F)Oc12)c3)cc45,akt1,0
N[C@H](COc3cnc2ccc(c1ccncc1)cc2c3)Cc4c[nH]c5ccccc45,akt1,0
CSc5ncc4cc(c1ccccc1)c(c3ccc(CNCCC(=O)c2ccccc2N)cc3)nc4n5,akt1,0
Cc4n[nH]c5ccc(c2cc(OC[C@@H](N)Cc1ccccc1)cnc2c3ccc[nH]3)cc45,akt1,0
Cn3c(=O)[nH]c4ccc(c2cnc(NC[C@@H](N)Cc1ccc(C(F)(F)F)cc1)s2)cc34,akt1,0
CC[C@@H](N)COc4cncc(c3cc2c(cnc1cc(OC)c(OC)cc12)c(N)n3)c4,akt1,0
N[C@H](COc3cncc(c2ccc1NC(=O)Cc1c2)c3)Cc4ccccc4,akt1,0
Cc3c[nH]c4ncnc(N2CCC(N)(CNC(=O)Oc1ccccc1)C2)c34,akt1,0
N[C@H](CNc3cc(c2ccc1cnccc1c2)no3)Cc4ccc(C(F)(F)F)cc4,akt1,0
CCn3c(c1nonc1N)nc4c(c2ccccc2)ncc(OCCCN)c34,akt1,0
N[C@H](COc4cncc(c3ccc2[nH]nc(N1CCOCC1)c2c3)c4)Cc5c[nH]c6ccccc56,akt1,0
N[C@H](CNc3ncc(c2ccc1NC(=O)Cc1c2)s3)Cc4ccc(C(F)(F)F)cc4,akt1,0
O=c2[nH]c1ccccc1n2C8CCN(Cc7ccc(c5nc4cc(c3nn[nH]n3)ccc4nc5c6ccccc6)cc7)CC8,akt1,0
C[C@H]5CNc3c(sc4ccc2nc(c1ccccc1F)ccc2c34)C(=O)N5,mapk2,1
COc3ccc2sc1C(=O)N[C@H](CO)CNc1c2c3,mapk2,1
Nc3nn(c2cccc(c1cccc(O)c1)c2)cc3c5ccc4C(=O)NCCc4c5,mapk2,1
C[C@H]4CNc2c(sc3ccc1occc1c23)C(=O)N4,mapk2,1
O=C(NC1CCCCC1)c5ccc(c4cc(c3cc2C(=O)NCCc2[nH]3)ccn4)cc5,mapk2,1
CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1nc(C(=O)NCCN)cs1)cc2c34,mapk2,1
CC4CNC(=O)c5[nH]c3ccc(C(=O)Nc2nc(C(=O)N1CCC(N(C)C)CC1)cs2)cc3c45,mapk2,1
NCCn5cc(c4cc(c2cc1ccccc1s2)c3[nH]ncc3c4)c6nc(N)ncc56,mapk2,1
CC4CNC(=O)c5cc3ccc(C(=O)Nc2nc(C(=O)NC1CCCCC1)cs2)cc3n45,mapk2,1
Nc6ncc5n(CCC(O)=O)cc(c4cc(c2cc1ccccc1s2)c3[nH]ncc3c4)c5n6,mapk2,1
Cn5ccc6ccc(c4cccc(n3cc(c2ccc1C(=O)NCCc1c2)c(N)n3)c4)cc56,mapk2,1
CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1nc(C(=O)NCCC(N)=O)cs1)cc2c34,mapk2,1
OC(=O)c4ccc(c3cc(c2cc1C(=O)NCCc1[nH]2)ccn3)cc4,mapk2,1
C[C@H]5CNc3c(sc4ccc2nc(c1cncnc1)ccc2c34)C(=O)N5,mapk2,1
COc4ccc(n3cc(c2ccc1OCCNC(=O)c1c2)c(N)n3)cc4,mapk2,1
NCC4CNC(=O)c3cc2ccc(C(=O)Nc1cccnc1)cc2n3C4,mapk2,1
O=C4NCCc5[nH]c(c3ccnc(c2cc1ccccc1s2)c3)cc45,mapk2,1
NCC4CNC(=O)c3cc2ccc(C(=O)Nc1nccs1)cc2n3C4,mapk2,1
CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1cnccn1)cc2c34,mapk2,1
O=C(N1CCOCC1)c5ccc(\C=C\c4cc(c3cc2c(=O)[nH]cnc2[nH]3)ccn4)cc5,mapk2,1
CC4CNC(=O)c5[nH]c3ccc(C(=O)Nc2nc(C(=O)NC1CCCCC1)cs2)cc3c45,mapk2,1
CC3CNC(=O)c4cc2ccc(C(=O)Nc1nc(C(=O)NCC(C)(C)C)cs1)cc2n34,mapk2,1
CC3CNC(=O)c4[nH]c2ccc(C(=O)Nc1cccnc1)cc2c34,mapk2,1
COc5cc(Cc3c(c2ccc(OCCN1CCCC1CO)cc2)sc4cc(O)ccc34)ccc5CN6CCCC6,thrb,2
Cc4ccc(CCC(=O)N3C[C@@H]2CC[C@@H](C(=O)NC(CCCN=C(N)N)C(=O)c1nccs1)N2C(=O)C3)cc4,thrb,2
NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)CO,thrb,2
Clc3cnc4N[C@@H](Cc1ccccc1)CNCCCCNCc2ccccc2CNC(=O)Cn3c4=O,thrb,2
CN(C1CCCCCC1)[C@@H](CC(O)=O)C(=O)N2CCCC[C@H]2CCOC3CCN(C(N)=N)CC3,thrb,2
C[C@@H]4CCN(C(=O)[C@H](CC(=O)NC[C@@H]1CCCN(C(N)=N)C1)NS(=O)(=O)c3ccc2ccccc2c3)[C@@H](C(O)=O)C4,thrb,2
Cc2cnc(NCCc1cccnc1)c(=O)n2CC(=O)NCc3ccc(N)nc3C,thrb,2
NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)C(O)(c3ccccc3)c4ccccc4,thrb,2
NC(=N)N3CCCC(C[C@H](NC(=O)CN2CCCC[C@H](NS(=O)(=O)Cc1ccccc1)C2=O)C=O)C3,thrb,2
CC[C@@H](C)[C@@H](NC(=O)[C@H](O)Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCc3ccc(C(N)=N)cc3,thrb,2
CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NC(CCCN=C(N)N)C(=O)c5nc4ccc3ccccc3c4s5,thrb,2
CCCc3ccc(S(=O)(=O)N[C@@H](Cc1ccc(C(N)=N)s1)C(=O)N(C)C2CCCC2)cc3,thrb,2
CN(C)CCCNC(=O)COc1ccc(Cl)cc1CNC(=O)Cn2c(C)cc(C(F)(F)F)c(N)c2=O,thrb,2
NC(=N)c4ccc(CC(=O)CN3CCCC[C@H](NS(=O)(=O)c2ccc1OCCc1c2)C3=O)s4,thrb,2
Clc3ccc2OCCCCOC(=O)NC[C@H](Cc1ccccc1)Nc4ncc(Cl)n(CC(=O)NCc2c3)c4=O,thrb,2
NC(=N)NCCC[C@H](NC(=O)[C@@H]3CC[C@@H]2CC[C@@](N)(Cc1ccccc1)C(=O)N23)C(=O)c5nc4ccccc4s5,thrb,2
CS(=O)(=O)Nc3c(CCc1ccccc1)ccn(CC(=O)N[C@H]2CCCN(C(N)=N)C2O)c3=O,thrb,2
NC(=N)NCCC[C@H](NC(=O)[C@@H]2CCN3CC[C@@](N)(Cc1ccccc1)CN23)C(=O)c5nc4ccccc4s5,thrb,2
NC(=N)NCCC[C@H](NC(=O)[C@@H]2CCN3CC[C@@](N)(Cc1ccccc1)C(=O)N23)C(=O)c5nc4ccccc4s5,thrb,2
CS(=O)(=O)c1ccccc1C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCONC(N)=N)c2F,thrb,2
FC(F)(CNc3ncc(Cl)n(CC(=O)NCc1ncccc1n2cncn2)c3=O)c4ccccn4,thrb,2
CCCc3ccc(S(=O)(=O)N[C@@H](CC#Cc1ccc(NC)cc1)C(=O)N(C)C2CCCC2)cc3,thrb,2
NC(=N)N3CCC[C@@H](C[C@H](NC(=O)CN2CCC[C@H](NS(=O)(=O)Cc1ccccc1)C2=O)C=O)C3,thrb,2
CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@@H]2C(=O)N[C@H]3CCCC(C(N)=N)C3O,thrb,2
CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(N)=N)C(=O)c4nc3ccccc3n4C,thrb,2
Cc1nc(N)ccc1CNC(=O)Cc3c(Cl)ccc(NCC(F)(F)c2ccc(Cl)cn2)c3F,thrb,2
NC(=N)C3CCC[C@H](NC(=O)CN2CCCC[C@H](NS(=O)(=O)Cc1ccccc1)C2=O)C3O,thrb,2
Cc2cc(S(=O)(=O)NCC1CCC1)c(N)c(=O)n2CC(=O)NCc3ccc(N)nc3C,thrb,2
NC(=N)c4ccc(CNC(=O)[C@@H]3CC[C@H]2CC[C@@](O)(Cc1ccccc1)C(=O)N23)cc4,thrb,2
NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)C5(O)c3ccccc3c4cn(=O)ccc45,thrb,2
CN(C1CCC=CCC1)[C@@H](CC(O)=O)C(=O)N2CCCC[C@H]2CCOC3CCN(C(N)=N)CC3,thrb,2
NCCCC[C@H](NC(=O)[C@@H]2CC1CCCCC1N2C(=O)[C@@H](CC3CCCCC3)NCC(O)=O)C(=O)C(O)=O,thrb,2
N[C@H](C(C1CCCCC1)C2CCCCC2)C(=O)N3CCC[C@H]3C(=O)NCc4ccc(N)nc4,thrb,2
NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCc3ccccn3=O)NCC(=O)OC4CCCCC4,thrb,2
FC(F)(CNc3ncc(Cl)n(CC(=O)NCc1ccccc1c2csnn2)c3=O)c4ccccn4,thrb,2
NC(=N)NCCC[C@H](NC(=O)[C@@H]3CCC2CC[C@@](N)(Cc1ccccc1)CN23)C(=O)c5nc4ccccc4s5,thrb,2
CCCCN(CC(O)=O)C(=O)[C@H](CC(=O)NC[C@@H]1CCCN(C(N)=N)C1)NS(=O)(=O)c3ccc2ccccc2c3,thrb,2
CCC(CC)N[C@@H](CC(O)=O)C(=O)N1CCCC[C@H]1CCOC2CCN(C(N)=N)CC2,thrb,2
NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)[C@H](O)c3ccccc3,thrb,2
Cc1nc(N)ccc1CNC(=O)Cc3c(Cl)ccc(NCC(F)(F)c2ccc(Cl)cn2=O)c3F,thrb,2
NC(=N)N3CCC(OCCC1CCCCN1C(=O)[C@@H](CC2CCCCC2)NCC(O)=O)CC3,thrb,2
CC(=O)N3C[C@H](OCCC(c1ccccc1)c2ccccc2)C[C@H]3C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,thrb,2
NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)C5(O)c3ccccc3c4ccn(=O)cc45,thrb,2
CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3cccc(C(N)=N)c3)C(=O)c5nc4ccccc4s5,thrb,2
Cc2ccc(NS(=O)(=O)Cc1ccccc1)c(=O)n2CC(=O)NC[C@@H]3CNC(N)=NC3,thrb,2
Cc2ccc(NS(=O)(=O)Cc1ccccc1)c(=O)n2CC(=O)NCc3sc(N)nc3C,thrb,2
NC(=N)N5CCC([C@H](NC(=O)[C@@H]3CC[C@H]2CN(C(=O)CCc1ccccc1)CC(=O)N23)C(=O)c4nccs4)CC5,thrb,2
NC(=N)NCCC[C@H](NC(=O)[C@@H]3CC[C@H]2CN(C(=O)CCc1ccccc1)CC(=O)N23)C(=O)c5nc4ccccc4s5,thrb,2
Cc2cnc(NCCc1ccccc1)c(=O)n2CC(=O)NCc4ccc3[nH]ccc3n4,thrb,2
Cc1[nH]cnc1\C=C\CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c3ccccc3)c4ccccc4,thrb,2
NC(=N)c3ccc(CNC(=O)[C@@H]1C=CCN1C(=O)[C@@H](CC2CCCCC2)NCC(O)=O)cn3,thrb,2
NC(=N)c3ccc(CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC2CCCCC2)NCC(O)=O)s3,thrb,2
Cn4c(CNc1ccc(C(N)=N)cc1)nc5cc(N(CC(O)=O)S(=O)(=O)c2cccc3cccnc23)ccc45,thrb,2
N[C@H](Cc2cc1ccccc1[nH]2)C(=O)N5C[C@@H]4CC[C@@H](C(=O)N[C@@H](CCCNC(N)=N)C(=O)c3nccs3)N4C(=O)C5,thrb,2
NNC(=N)c5ccc(C[C@H](NS(=O)(=O)c3ccc2cc1ccccc1cc2c3)C(=O)N4CCCCCC4)cc5,thrb,2
NC(=N)C3CCC[C@H](NC(=O)CN2CCC[C@H](NS(=O)(=O)Cc1ccccc1)C2=O)C3O,thrb,2
N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2CC(=O)NCc3ccccc3n4cncn4,thrb,2
CNc4ccc(C[C@H](NS(=O)(=O)c1cnccc1N[C@H](CO)Cc2ccccc2)C(=O)N3CCC(CCF)CC3)cc4,thrb,2
CCCC(CCC)C(=O)N[C@@H](CC(=O)OC)C(=O)N1CCC[C@@H]1C(=O)N[C@H]2CCCC(C(N)=N)C2O,thrb,2
Cc2ncn(CC(=O)NCC1CC1)c2Cn4c(C)ccc(NS(=O)(=O)Cc3ccccc3)c4=O,thrb,2
NC(=N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)CC(c2ccccc2)c3ccccc3)C(=O)c5nc4ccccc4s5,thrb,2
NC(=N)NCCC[C@H](NC(=O)CN2CCC[C@H](NS(=O)(=O)Cc1ccccc1)C2=O)C=O,thrb,2
NC(=N)NCCC[C@@H](CCl)NC(=O)[C@@H]2CCN3CC[C@@](N)(Cc1ccccc1)CN23,thrb,2
NC(=N)c3ccc(CNC(=O)[C@@H]1CCN1C(=O)[C@@H](NCC(O)=O)C2CCCCC2)cc3,thrb,2
Cc2cnc(NCCc1ccccn1)c(=O)n2CC(=O)NCc4cc3cc[nH]c3cn4,thrb,2
Cc3cc(OCCCON=C(N)N)cc(OS(=O)(=O)c1cccc2cnccc12)c3,thrb,2
Cn1nnnc1c2ccccc2CNC(=O)Cn4c(Cl)cnc(NCC(F)(F)c3ccccn3)c4=O,thrb,2
Cc3ccnc(CNC(=O)Cn2c(C)cnc(NCC(F)(F)c1ccccc1)c2=O)c3F,thrb,2
NC(=N)NCCCC(NC(=O)[C@@H]3CC[C@H]2CN(C(=O)CCCc1ccccc1)CC(=O)N23)C(=O)c4nccs4,thrb,2
NC(=N)c5ccc(CC(=O)CN3C(=O)[C@@H](NS(=O)(=O)c2ccc1OCCc1c2)CCc4ccccc34)cc5,thrb,2
FC(F)(CNc3nccc4oc(Cc1ccccc1n2cnnn2)nc34)C5CCCCN5,thrb,2
N[C@H](CC1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)Cc3ccccc3,thrb,2
NC(=N)c3coc(CNC(=O)[C@@H]1C=CCN1C(=O)[C@@H](CC2CCCCC2)NCC(O)=O)c3,thrb,2
CC(C)CNC(=O)c4ccc(c2ccc(c1ccsc1)cc2C(=O)Nc3ccc(C(N)=N)cc3)c(C(O)=O)c4,thrb,2
Clc4ccc3OCC(=O)NCCCCC(=O)N[C@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCc3c4,thrb,2
Clc4ccc3OCC(=O)NCCC(=O)NC(C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCc3c4,thrb,2
NC(=N)N3CCC(OCCC1CCCCN1C(=O)[C@H](CC(O)=O)NC2CCCCCCC2)CC3,thrb,2
COC(=O)N[C@H](C(C1CCCCC1)C2CCCCC2)C(=O)N3CCC[C@H]3C(=O)NCC#Cc4c[nH]cn4,thrb,2
NC(=N)c3csc(CNC(=O)[C@@H]1C=CCN1C(=O)[C@@H](CC2CCCCC2)NCC(O)=O)n3,thrb,2
COc4cc(C)c(S(=O)(=O)NC[C@@H](O)[C@H](Cc1ccccc1)NCc2cc(Cl)ccc2n3cnnn3)c(C)c4C,thrb,2
CCN(CC)C(=O)c5cccc(c4ccc3C[C@H]1[C@@H]([C@@H](CCCCC(N)=N)C(=O)N1S(=O)(=O)c2ccccc2)c3c4)c5,thrb,2
NNC(=N)c4ccc(C[C@H](NS(=O)(=O)c2ccc1ccccc1c2)C(=O)N3CCCCCC3)cc4,thrb,2
CC(C)OC(=O)C(CSc1ccc(Cl)cc1)n4c(=O)n3CC=CC(C(=O)NCc2ccc(N)nc2C)n3c4=O,thrb,2
NC5CCC(CNC(=O)[C@@H]1CCCN1C(=O)C4(O)c2ccccc2c3ccccc34)CC5,thrb,2
CCCN(CC1CCC1)C(=O)c2cc(Cl)cc(OCCCON=C(N)N)c2,thrb,2
Fc1cccnc1CNC(=O)Cc3c(C#N)ccc(NCC(F)(F)c2ccccn2)n3=O,thrb,2
COc3cccc(S(=O)(=O)Nc2cccn(CC(=O)NCc1ccc(C(N)=N)cc1OC)c2=O)c3,thrb,2
Cc2cnc(NCCc1ccccn1)c(=O)n2CC(=O)NCc4ccc3[nH]ccc3c4,thrb,2
C[C@]24C[C@@H](Cc1ccccc1)CC(=O)N2[C@H](C(=O)N[C@@H](CCCNC(N)=N)C(=O)c3nccs3)CS4,thrb,2
Cc2cc(S(=O)(=O)Cc1ccccc1)c(N)c(=O)n2CC(=O)NCc3ccc(N)nc3C,thrb,2
CC(C)[C@H](Cl)[C@@H](NC(=O)[C@H](O)Cc1ccccc1)C(=O)N3[C@H]2CCCC[C@H]2C[C@H]3C(=O)NCc4ccc(C(N)=N)cc4,thrb,2
CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C[C@@H]3CCCN(C(N)=N)C3)C(=O)c5nc4ccccc4s5,thrb,2
Cc2cc(S(=O)(=O)C1CC1)c(N)c(=O)n2CC(=O)NCc3ccc(N)nc3C,thrb,2
NC(=N)c3ccc(CNC(=O)[C@@H]1C=CCN1C(=O)C(CC2CCCCC2)NCC(O)=O)cc3,thrb,2
Cc2cc(S(=O)(=O)NC1CCC1)c(N)c(=O)n2CC(=O)NCc3ccc(N)nc3C,thrb,2
Clc4cccc(Cc3nc2c(NCCC1CCCCN1)nccc2o3)c4,thrb,2
N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCCCc4c[nH]cn4,thrb,2
NC(=N)c3ccc(CNC(=O)[C@@H]1CCN=[N+]1C(=O)[C@@H](CC2CCCCC2)NCC(O)=O)cn3,thrb,2
CN(C1CCCCC1)[C@@H](CCC(O)=O)C(=O)N2CCCC[C@H]2CCOC3CCN(C(N)=N)CC3,thrb,2
Cc2ncn(CC(=O)NC1CC1)c2Cn4c(C)ccc(NS(=O)(=O)Cc3ccccc3)c4=O,thrb,2
Nc4ccc(C[C@H](NS(=O)(=O)c1cnccc1N[C@H](CO)CC2CCCCC2)C(=O)N3CCC(CCF)CC3)cc4,thrb,2
NC4CCC(CNC(=O)[C@@H]1CCCN1C(=O)CC(c2ccccc2)c3ccccn3)CC4,thrb,2
NC(=N)NCCC[C@H](NC(=O)[C@@H]3CC[C@H]2CN(C(=O)CCc1ccccc1)CC(=O)N23)C(=O)c5nc4CCCc4s5,thrb,2
CN5CCN(c4ccc3nc(c2c(N)c1c(F)cccc1[nH]c2=O)[nH]c3c4)CC5,fgfr1,3
C7CCN(C6CCN(c5ccc4[nH]c(c2[nH]nc3ccc(Oc1ccccc1)cc23)nc4c5)CC6)CC7,fgfr1,3
COC(=O)c4ccc3c(=C(\Nc1ccc(N(CCCN(C)C)C(C)=O)cc1)c2ccccc2)\c(=O)[nH]c3c4,fgfr1,3
CN5CCC(N(C)c4ccc3[nH]c(c1[nH]nc2ccccc12)nc3c4)CC5,fgfr1,3
CN5CCCN(c4ccc3[nH]c(c2c(N)c1ccccc1[nH]c2=O)nc3c4)CC5,fgfr1,3
Nc4c(c3nc2cc(OCCN1CCOCC1)ccc2[nH]3)c(=O)[nH]c5ccccc45,fgfr1,3
Nc4c(c3nc2cc(N1CCOCC1)ccc2[nH]3)c(=O)[nH]c5ccccc45,fgfr1,3
CONC(=O)c4cc(Nc2ncnn3cc(c1noc(C)n1)c(C(C)C)c23)c(F)cc4F,fgfr1,3
C7CCN(C6CCN(c5ccc4[nH]c(c2[nH]nc3cc(OCc1ccccc1)ccc23)nc4c5)CC6)CC7,fgfr1,3
CN5CCN(CCCNc4ncc3cc(c1c(Cl)cccc1Cl)c(NC(=O)NC2CCCCC2)nc3n4)CC5,fgfr1,3
COc4cc(OC)cc(c3cc2cnc(NCCCN1CCOCC1)nc2nc3NC(=O)NC(C)(C)C)c4,fgfr1,3
CC(C)OCc6ccc5n(CCCO)c4c2Cc1ccccc1c2c3C(=O)NCc3c4c5c6,fgfr1,3
Cc3c[nH]c(\C=c1/c(=O)[nH]c2ccccc12)c3CCC(O)=O,fgfr1,3
Nc3c(c2nc1ccc[nH]c1n2)c(O)nc4cnccc34,fgfr1,3
CCC5CCN(C)C(Nc3c(c2nc1ccccc1[nH]2)c(=O)[nH]c4ccccc34)C5,fgfr1,3
CN4CCN(CCCCNc3ncc2cc(c1c(Cl)cccc1Cl)c(NC(=O)NC(C)(C)C)nc2n3)CC4,fgfr1,3
COC(=O)c5ccc4c(=C(\Nc2ccc(N(C)C(=O)CN1CCN(C)CC1)cc2)c3ccccc3)\c(=O)[nH]c4c5,fgfr1,3
COc1ccccc1c4ccc3c(=C/c2[nH]cc(CCC(O)=O)c2C)/c(=O)[nH]c3c4,fgfr1,3
